,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
1493,Pd,Ge,0.0671817054412,0.13946489999,0.43763198623,0.293289239943,0.55106028546,0.526678067769,0.473684210526,0.0,0.529411764706,0.764705882353,0.513888888889,0.425925925926,0.532222952713,0.235629196981,0.902702702703,0.740540540541,0.733333333333,0.67,0.214705045772,0.193564572651,0.0,0.0211625593988,0.599182114618,0.639153122712,0.211210700822,0.343942453909,0.211210700802,0.343942453965,0.0,0.0,0.0796367763905,0.157684449489,0.326530612245,0.540816326531,0.879120879121,0.208791208791,0.0475633528265,0.0623781676413,0.343242172017,0.30680406923,0.142589437819,0.31465076661,0.103523221231,0.189430336307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.47817159299,0.316871566832,0.60396039604,0.772277227723,0.537878787879,0.431818181818,0.0,0.181818181818,0.321428571429,0.464285714286,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.333333333333,0.0,0.0,0.0,1.0,0.483516483516,0.32967032967,0.162740789949,0.178682744882,0.666666666667,0.5,0.198198198198,0.0,0.982378854626,0.982378854626,1.0,0.272727272727,0.351638263938,0.274702168796,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
1494,Rh,Ge,0.0583500793675,0.13946489999,0.422614443843,0.293289239943,0.675869959232,0.526678067769,1.0,0.0,0.470588235294,0.764705882353,0.527777777778,0.425925925926,0.551125271176,0.235629196981,0.951351351351,0.740540540541,0.76,0.67,0.172276226881,0.193564572651,0.0,0.0211625593988,0.437081640591,0.639153122712,0.196943026917,0.343942453909,0.196943026945,0.343942453965,0.0,0.0,0.0726447219069,0.157684449489,0.326530612245,0.540816326531,0.879120879121,0.208791208791,0.0473684210526,0.0623781676413,0.330030387105,0.30680406923,0.226490630324,0.31465076661,0.0676046671242,0.189430336307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5851425582,0.316871566832,0.574257425743,0.772277227723,0.5,0.431818181818,0.136363636364,0.181818181818,0.285714285714,0.464285714286,0.222222222222,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.333333333333,1.0,0.0,0.5,1.0,0.472527472527,0.32967032967,0.220990240666,0.178682744882,0.666666666667,0.5,0.675675675676,0.0,0.982378854626,0.982378854626,1.0,0.272727272727,0.332660659613,0.274702168796,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
1495,Cr,Ge,0.0435298333876,0.13946489999,0.205077362499,0.293289239943,0.501272819965,0.526678067769,0.421052631579,0.0,0.294117647059,0.764705882353,0.513888888889,0.425925925926,0.316063652827,0.235629196981,0.935135135135,0.740540540541,0.553333333333,0.67,0.138816898964,0.193564572651,0.0,0.0211625593988,0.264546647432,0.639153122712,0.147619053126,0.343942453909,0.147619053146,0.343942453965,0.0,0.0,0.0503972758229,0.157684449489,0.316326530612,0.540816326531,0.450549450549,0.208791208791,0.0875243664717,0.0623781676413,0.308495177699,0.30680406923,0.178875638842,0.31465076661,0.0725234500114,0.189430336307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.570232801465,0.316871566832,0.475247524752,0.772277227723,0.492424242424,0.431818181818,0.272727272727,0.181818181818,0.178571428571,0.464285714286,0.555555555556,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.333333333333,1.0,0.0,0.5,1.0,0.241758241758,0.32967032967,0.266976649127,0.178682744882,0.5,0.5,0.518018018018,0.0,1.0,0.982378854626,0.636363636364,0.272727272727,0.267640376834,0.274702168796,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
1496,Ni,Ge,0.0330753005195,0.13946489999,0.233695085255,0.293289239943,0.542535034519,0.526678067769,0.473684210526,0.0,0.529411764706,0.764705882353,0.444444444444,0.425925925926,0.39432899016,0.235629196981,0.945945945946,0.740540540541,0.636666666667,0.67,0.181018109954,0.193564572651,0.0,0.0211625593988,0.567882403894,0.639153122712,0.128374210257,0.343942453909,0.128374210257,0.343942453965,0.282088972241,0.0,0.0424971623156,0.157684449489,0.102040816327,0.540816326531,0.164835164835,0.208791208791,0.0865497076023,0.0623781676413,0.34443123266,0.30680406923,0.148892674617,0.31465076661,0.0593685655456,0.189430336307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.452001046299,0.316871566832,0.594059405941,0.772277227723,0.477272727273,0.431818181818,0.0909090909091,0.181818181818,0.321428571429,0.464285714286,0.222222222222,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.333333333333,0.0,0.0,1.0,1.0,0.285714285714,0.32967032967,0.193398395589,0.178682744882,0.5,0.5,0.342342342342,0.0,0.982378854626,0.982378854626,1.0,0.272727272727,0.270899468186,0.274702168796,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0]"
1497,K,As,0.622287466682,0.130958858432,0.149964755245,0.303038571202,0.175267223991,0.150543996263,0.00815789473684,0.0578947368421,0.0,0.823529411765,0.810185185185,0.421296296296,0.0378852705853,0.253513357775,0.351351351351,0.778378378378,0.273333333333,0.726666666667,0.0215893245999,0.284857570128,0.0,0.0,0.908711382222,0.636483237851,0.77621144861,0.332750699879,0.776211448577,0.33275069997,0.0,0.0,0.612637154779,0.150147559591,0.173469387755,0.336734693878,0.791208791209,0.43956043956,0.147563352827,0.0641325536062,0.391068833399,0.325538380235,0.0198892674617,0.208177172061,0.800274536719,0.181308625029,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.088027726916,0.285116400732,0.019801980198,0.821782178218,0.871212121212,0.435606060606,0.0454545454545,0.136363636364,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,1.0,0.0,0.5,1.0,0.186813186813,0.340659340659,0.751826682337,0.155229676567,0.5,0.5,0.00585585585586,0.0,1.0,0.722466960352,0.636363636364,0.181818181818,0.806885375372,0.290730949316,"[1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
1498,Eu,As,0.370589816359,0.130958858432,0.632242585308,0.303038571202,0.306215078441,0.150543996263,0.0218421052632,0.0578947368421,0.117647058824,0.823529411765,0.787037037037,0.421296296296,0.232132046727,0.253513357775,0.475675675676,0.778378378378,0.395,0.726666666667,0.0858470797713,0.284857570128,0.0,0.0,0.852628006108,0.636483237851,0.496465956058,0.332750699879,0.496465956169,0.33275069997,0.0,0.0,0.279863791146,0.150147559591,0.969387755102,0.336734693878,0.340659340659,0.43956043956,0.035477582846,0.0641325536062,0.36543797067,0.325538380235,0.0784497444634,0.208177172061,0.490276824525,0.181308625029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.28642427413,0.285116400732,0.237623762376,0.821782178218,0.742424242424,0.435606060606,0.318181818182,0.136363636364,0.285714285714,0.5,0.0,0.0,0.0,1.0,0.538461538462,0.0,0.5,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.67032967033,0.340659340659,0.513770374536,0.155229676567,0.833333333333,0.5,0.0355855855856,0.0,1.0,0.722466960352,1.0,0.181818181818,0.662967388573,0.290730949316,"[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0]"
1499,Yb,As,0.330814125675,0.130958858432,0.7223606587,0.303038571202,0.249777917213,0.150543996263,0.0815789473684,0.0578947368421,0.117647058824,0.823529411765,0.736111111111,0.421296296296,0.290831049727,0.253513357775,0.497297297297,0.778378378378,0.42,0.726666666667,0.114057895138,0.284857570128,0.0,0.0,0.879862145272,0.636483237851,0.473026892174,0.332750699879,0.473026892153,0.33275069997,0.0,0.0,0.258615209989,0.150147559591,0.969387755102,0.336734693878,0.340659340659,0.43956043956,0.0302144249513,0.0641325536062,0.353283128551,0.325538380235,0.0652470187394,0.208177172061,0.406085563944,0.181308625029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.285639550092,0.285116400732,0.376237623762,0.821782178218,0.719696969697,0.435606060606,0.0,0.136363636364,0.535714285714,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.747252747253,0.340659340659,0.409534515357,0.155229676567,0.833333333333,0.5,0.0445945945946,0.0,0.982378854626,0.722466960352,1.0,0.181818181818,0.622871077423,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]"
1500,I,As,0.321002654593,0.130958858432,0.525162615478,0.303038571202,0.0772779896776,0.150543996263,0.0202631578947,0.0578947368421,0.941176470588,0.823529411765,0.513888888889,0.421296296296,0.218674658408,0.253513357775,0.0,0.778378378378,0.886666666667,0.726666666667,0.316880213779,0.284857570128,0.0586805171842,0.0,0.877464326338,0.636483237851,0.557194285169,0.332750699879,0.557194285238,0.33275069997,0.0,0.0,0.339387060159,0.150147559591,0.5,0.336734693878,0.527472527473,0.43956043956,0.0417153996101,0.0641325536062,0.719117452768,0.325538380235,0.0660988074957,0.208177172061,0.421413864104,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.101190164792,0.285116400732,0.940594059406,0.821782178218,0.0,0.435606060606,0.0454545454545,0.136363636364,0.571428571429,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.833333333333,0.5,0.0,0.0,1.0,1.0,0.56043956044,0.340659340659,0.166189770583,0.155229676567,0.666666666667,0.5,0.0,0.0,0.273127753304,0.722466960352,0.0,0.181818181818,0.355651228506,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
1501,Na,As,0.291767180783,0.130958858432,0.0811326189874,0.303038571202,0.196409846324,0.150543996263,0.0165789473684,0.0578947368421,0.0,0.823529411765,0.638888888889,0.421296296296,0.0428432557557,0.253513357775,0.443243243243,0.778378378378,0.31,0.726666666667,0.0601721353613,0.284857570128,0.0,0.0,0.896246530416,0.636483237851,0.420489847425,0.332750699879,0.420489847236,0.33275069997,0.0,0.0,0.214332198229,0.150147559591,0.112244897959,0.336734693878,0.0549450549451,0.43956043956,0.239376218324,0.0641325536062,0.37296868807,0.325538380235,0.0221465076661,0.208177172061,0.389956531686,0.181308625029,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0970102014125,0.285116400732,0.00990099009901,0.821782178218,0.681818181818,0.435606060606,0.0454545454545,0.136363636364,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,1.0,0.0,0.5,1.0,0.0989010989011,0.340659340659,0.458739972411,0.155229676567,0.333333333333,0.5,0.0148648648649,0.0,1.0,0.722466960352,1.0,0.181818181818,0.591080192622,0.290730949316,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
1502,La,As,0.274449523817,0.130958858432,0.576443174927,0.303038571202,0.636483299886,0.150543996263,0.0736842105263,0.0578947368421,0.117647058824,0.823529411765,0.828703703704,0.421296296296,0.272061534439,0.253513357775,0.637837837838,0.778378378378,0.366666666667,0.726666666667,0.0813297153181,0.284857570128,0.0,0.0,0.615288068935,0.636483237851,0.500736091389,0.332750699879,0.500736091384,0.33275069997,0.0,0.0,0.283836549376,0.150147559591,0.969387755102,0.336734693878,0.340659340659,0.43956043956,0.0380116959064,0.0641325536062,0.358171488968,0.325538380235,0.0528109028961,0.208177172061,0.363189201556,0.181308625029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.312058592728,0.285116400732,0.118811881188,0.821782178218,0.708333333333,0.435606060606,0.409090909091,0.136363636364,0.0714285714286,0.5,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.604395604396,0.340659340659,0.565888304126,0.155229676567,0.833333333333,0.5,0.0630630630631,0.0,0.845814977974,0.722466960352,1.0,0.181818181818,0.588710876801,0.290730949316,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1503,Ac,As,0.273563890456,0.130958858432,0.952873204324,0.303038571202,0.591469974919,0.150543996263,0.0,0.0578947368421,0.117647058824,0.823529411765,0.865740740741,0.421296296296,0.445768086304,0.253513357775,0.0,0.778378378378,0.366666666667,0.726666666667,0.0616665189551,0.284857570128,0.0,0.0,0.678304555829,0.636483237851,0.570187534302,0.332750699879,0.570187534316,0.33275069997,0.0,0.0,0.352985244041,0.150147559591,0.0,0.336734693878,0.0,0.43956043956,0.0233918128655,0.0641325536062,0.35936054961,0.325538380235,0.102214650767,0.208177172061,0.363532372455,0.181308625029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.346063301072,0.285116400732,0.128712871287,0.821782178218,0.0,0.435606060606,0.409090909091,0.136363636364,0.0714285714286,0.5,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.956043956044,0.340659340659,0.581217106946,0.155229676567,1.0,0.5,0.0,0.0,0.982378854626,0.722466960352,1.0,0.181818181818,0.659133917628,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1504,Ar,As,0.271305313515,0.130958858432,0.153595543626,0.303038571202,0.0141740822141,0.150543996263,0.0,0.0578947368421,1.0,0.823529411765,0.361111111111,0.421296296296,7.10718320638e-05,0.253513357775,0.0,0.778378378378,0.0,0.726666666667,0.573403016467,0.284857570128,0.511658746823,0.0,0.997280695995,0.636483237851,0.412441096942,0.332750699879,0.412441096848,0.33275069997,0.0,0.0,0.207945516459,0.150147559591,0.0,0.336734693878,0.0,0.43956043956,0.101364522417,0.0641325536062,0.274620161184,0.325538380235,0.0100511073254,0.208177172061,0.350377487989,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0219199581481,0.285116400732,0.980198019802,0.821782178218,0.0,0.435606060606,0.0,0.136363636364,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.5,0.0,0.0,1.0,1.0,0.175824175824,0.340659340659,0.114318634719,0.155229676567,0.333333333333,0.5,0.0,0.0,0.982378854626,0.722466960352,1.0,0.181818181818,0.657597965055,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1505,Xe,As,0.269205049548,0.130958858432,0.543914908917,0.303038571202,0.0274393726779,0.150543996263,0.0,0.0578947368421,1.0,0.823529411765,0.518518518519,0.421296296296,0.000253277787078,0.253513357775,0.0,0.778378378378,0.866666666667,0.726666666667,0.397996576893,0.284857570128,0.356724499945,0.0,0.996529153588,0.636483237851,0.643749500781,0.332750699879,0.643749500792,0.33275069997,0.0,0.0,0.435959137344,0.150147559591,0.0,0.336734693878,0.0,0.43956043956,0.0307992202729,0.0641325536062,0.274620161184,0.325538380235,0.01933560477,0.208177172061,0.596659803249,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0421919958148,0.285116400732,1.0,0.821782178218,0.0,0.435606060606,0.0,0.136363636364,0.607142857143,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.5,0.0,0.0,1.0,1.0,0.571428571429,0.340659340659,0.151152215016,0.155229676567,0.666666666667,0.5,0.0,0.0,0.982378854626,0.722466960352,1.0,0.181818181818,0.878552050586,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1506,Bi,As,0.255865467996,0.130958858432,0.875875023418,0.303038571202,0.312523764137,0.150543996263,0.0815789473684,0.0578947368421,0.823529411765,0.823529411765,0.555555555556,0.421296296296,0.43293044613,0.253513357775,0.627027027027,0.778378378378,0.673333333333,0.726666666667,0.163896776773,0.284857570128,0.0,0.0,0.68836427734,0.636483237851,0.46090374989,0.332750699879,0.460903749838,0.33275069997,0.0,0.0,0.24799091941,0.150147559591,0.540816326531,0.336734693878,0.659340659341,0.43956043956,0.0237816764133,0.0641325536062,0.337164750958,0.325538380235,0.0945996592845,0.208177172061,0.339853580416,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.142401255558,0.285116400732,0.841584158416,0.821782178218,0.613636363636,0.435606060606,0.136363636364,0.136363636364,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,0.5,0.0,0.0,1.0,1.0,0.89010989011,0.340659340659,0.0952940575387,0.155229676567,0.833333333333,0.5,0.0540540540541,0.0,0.0440528634361,0.722466960352,0.181818181818,0.181818181818,0.43286682086,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1507,Pr,As,0.253647900512,0.130958858432,0.584998537857,0.303038571202,0.606815426612,0.150543996263,0.0763157894737,0.0578947368421,0.117647058824,0.823529411765,0.810185185185,0.421296296296,0.293929790459,0.253513357775,0.648648648649,0.778378378378,0.376666666667,0.726666666667,0.076308810668,0.284857570128,0.0,0.0,0.627064530509,0.636483237851,0.488717671548,0.332750699879,0.488717671486,0.33275069997,0.0,0.0,0.272735527809,0.150147559591,0.969387755102,0.336734693878,0.340659340659,0.43956043956,0.0376218323587,0.0641325536062,0.35936054961,0.325538380235,0.0586882453152,0.208177172061,0.329787234043,0.181308625029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.314935914204,0.285116400732,0.158415841584,0.821782178218,0.693181818182,0.435606060606,0.5,0.136363636364,0.142857142857,0.5,0.0,0.0,0.0,1.0,0.846153846154,0.0,0.214285714286,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.626373626374,0.340659340659,0.521434775946,0.155229676567,0.833333333333,0.5,0.0675675675676,0.0,0.845814977974,0.722466960352,1.0,0.181818181818,0.584077377137,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1508,Te,As,0.242005676466,0.130958858432,0.52813463177,0.303038571202,0.214312873299,0.150543996263,0.171052631579,0.0578947368421,0.882352941176,0.823529411765,0.509259259259,0.421296296296,0.276222700564,0.253513357775,0.0,0.778378378378,0.7,0.726666666667,0.247212866351,0.284857570128,0.0256381920654,0.0,0.752135236732,0.636483237851,0.479575123817,0.332750699879,0.479575123864,0.33275069997,0.0,0.0,0.264457056345,0.150147559591,0.295918367347,0.336734693878,0.538461538462,0.43956043956,0.0393762183236,0.0641325536062,0.339939225789,0.325538380235,0.14804088586,0.208177172061,0.323381377259,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.189029557939,0.285116400732,0.881188118812,0.821782178218,0.530303030303,0.435606060606,0.0909090909091,0.136363636364,0.535714285714,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.666666666667,0.5,0.0,0.0,1.0,1.0,0.549450549451,0.340659340659,0.173470951923,0.155229676567,0.666666666667,0.5,0.0720720720721,0.0,0.660792951542,0.722466960352,0.0909090909091,0.181818181818,0.376469924561,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]"
1509,Dy,As,0.220221662087,0.130958858432,0.677263164789,0.303038571202,0.483540298009,0.150543996263,0.107894736842,0.0578947368421,0.117647058824,0.823529411765,0.759259259259,0.421296296296,0.37852541243,0.253513357775,0.659459459459,0.778378378378,0.406666666667,0.726666666667,0.0988231463414,0.284857570128,0.0,0.0,0.640262850259,0.636483237851,0.44265784716,0.332750699879,0.442657847155,0.33275069997,0.0,0.0,0.232463110102,0.150147559591,0.969387755102,0.336734693878,0.340659340659,0.43956043956,0.0337231968811,0.0641325536062,0.372043863126,0.325538380235,0.0966780238501,0.208177172061,0.296614047129,0.181308625029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.440753335077,0.285116400732,0.29702970297,0.821782178218,0.662878787879,0.435606060606,0.181818181818,0.136363636364,0.392857142857,0.5,0.0,0.0,0.0,1.0,0.307692307692,0.0,0.714285714286,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.703296703297,0.340659340659,0.464718205511,0.155229676567,0.833333333333,0.5,0.112612612613,0.0,0.845814977974,0.722466960352,1.0,0.181818181818,0.537447498115,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
1510,Sb,As,0.207825164974,0.130958858432,0.503180172376,0.303038571202,0.31644537957,0.150543996263,0.110526315789,0.0578947368421,0.823529411765,0.823529411765,0.513888888889,0.421296296296,0.296453050769,0.253513357775,0.681081081081,0.778378378378,0.683333333333,0.726666666667,0.227824635796,0.284857570128,0.0,0.0,0.677357631979,0.636483237851,0.446122045096,0.332750699879,0.446122045022,0.33275069997,0.0,0.0,0.235368898978,0.150147559591,0.80612244898,0.336734693878,0.373626373626,0.43956043956,0.040350877193,0.0641325536062,0.333333333333,0.325538380235,0.168568994889,0.208177172061,0.28071379547,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.236405963903,0.285116400732,0.831683168317,0.821782178218,0.587121212121,0.435606060606,0.136363636364,0.136363636364,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,0.5,0.0,0.0,1.0,1.0,0.538461538462,0.340659340659,0.190332635025,0.155229676567,0.666666666667,0.5,0.0900900900901,0.0,0.722466960352,0.722466960352,0.181818181818,0.181818181818,0.392424343438,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
1511,S,As,0.180365780949,0.130958858432,0.119911296468,0.303038571202,0.121680906677,0.150543996263,0.0202631578947,0.0578947368421,0.882352941176,0.823529411765,0.356481481481,0.421296296296,0.0867568386939,0.253513357775,0.0,0.778378378378,0.86,0.726666666667,0.312470612727,0.284857570128,0.121670902862,0.0,0.678901022285,0.636483237851,0.379597810832,0.332750699879,0.379597810714,0.33275069997,0.0,0.0,0.182945516459,0.150147559591,0.0714285714286,0.336734693878,0.10989010989,0.43956043956,0.138011695906,0.0641325536062,0.299907517506,0.325538380235,0.0146592844974,0.208177172061,0.229810112102,0.181308625029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.101585142558,0.285116400732,0.861386138614,0.821782178218,0.390151515152,0.435606060606,0.0909090909091,0.136363636364,0.178571428571,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.666666666667,0.5,0.0,0.0,1.0,1.0,0.153846153846,0.340659340659,0.13361606459,0.155229676567,0.333333333333,0.5,0.0,0.0,0.299559471366,0.722466960352,0.0909090909091,0.181818181818,0.163680234675,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0]"
1512,Sc,As,0.16078272749,0.130958858432,0.174994471134,0.303038571202,0.528383117957,0.150543996263,0.15,0.0578947368421,0.117647058824,0.823529411765,0.657407407407,0.421296296296,0.132131256548,0.253513357775,0.686486486486,0.778378378378,0.453333333333,0.726666666667,0.128909431482,0.284857570128,0.0,0.0,0.51125191351,0.636483237851,0.333569016342,0.332750699879,0.333569016499,0.33275069997,3.00853362271e-06,0.0,0.150692395006,0.150147559591,0.561224489796,0.336734693878,0.494505494505,0.43956043956,0.110721247563,0.0641325536062,0.337164750958,0.325538380235,0.120102214651,0.208177172061,0.220658888126,0.181308625029,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.474496468742,0.285116400732,0.0990099009901,0.821782178218,0.613636363636,0.435606060606,0.409090909091,0.136363636364,0.0714285714286,0.5,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.0,1.0,1.0,0.208791208791,0.340659340659,0.362015226614,0.155229676567,0.5,0.5,0.130630630631,0.0,0.845814977974,0.722466960352,1.0,0.181818181818,0.458903652952,0.290730949316,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0]"
